"id","checksum","price","location","title","beds","baths","area","property_type","furnishing","amenities","link","reactivated_date","source","scraped_at","transformed_at"
46,"19ad2891b67e1f7c0af2d44c49f9b402",14550000,"Azzar Compound, 5th Settlement, New Cairo, Cairo","Twin house villa in the heart of the Fifth Settlement within the Azzar compound in Golden Square near the American University.","5",4,306,"Twin House","","Covered parking, Electricity Meter, Natural Gas, Landline, Balcony or Terrace, Lawn or Garden, Maintenance Staff, Security Staff","https://www.bayut.eg/en/property/details-503376463.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:02.437","2026-05-09 18:53:24.27748"
47,"d601a1a9355eb7de1d3598e8595ee150",10300000,"New Garden City, New Capital City, Cairo","Take advantage now and receive a 177m² fully finished, ultra-super-lux apartment with a distinctive view of the landscape (for a limited time).","3",3,177,"Apartment","Unfurnished","Electricity Meter, Natural Gas, Gym or Health Club, Jacuzzi, Kids Play Area, Lawn or Garden, Maintenance Staff, Cleaning Services, Security Staff, CCTV Security","https://www.bayut.eg/en/property/details-503466744.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:02.66","2026-05-09 18:53:25.699212"
48,"216cc8ff15614f9240f63924e86aa4d0",13000000,"District 5 Compound, 5th Settlement, New Cairo, Cairo","Ground apartment with garden 3 bedrooms semi finished for sale in District 5 compound Marakez 5th settlement new cairo","3",3,160,"Apartment","Unfurnished","Built in Kitchen Appliances, Electricity Meter, Sea view, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503469128.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:02.885","2026-05-09 18:53:27.017305"
49,"dbe08bff0d19eabcec42139d93204d11",25800000,"Noor City, New Capital City, Cairo","villa for sale in Noor city, wide garden view, near the central park, payment facilities, area ( 505 sq )","4",4,292,"Villa","Unfurnished","Covered parking, Pets Allowed, Parking Spaces: 3, Electricity Meter, Water Meter, Double Glazed Windows, Storage Areas, Study Room, Balcony or Terrace, Lobby in Building, Reception/Waiting Room, Flooring, Total Floors: 3, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Maids Room, View, Freehold","https://www.bayut.eg/en/property/details-502620313.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:03.115","2026-05-09 18:53:29.0672"
50,"ada8a2ebf07fc0f2b188de204cada97f",17500000,"Mivida Compound, 5th Settlement, New Cairo, Cairo","Under market price fully finished ready to move 3 bedrooms apartment for sale in Mivida compound Emaar 5th settlement new cairo","3",3,200,"Apartment","Unfurnished","Built in Kitchen Appliances, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503468711.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:03.344","2026-05-09 18:53:30.503277"
51,"cbfd9820487c136cabd37b0399611503",10000000,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","Corner apartment on Center Park with a 12 year installment plan on the Suez Road next to mountain view and Madinaty and SODIC and Mivida For sale","3",3,167,"Apartment","Unfurnished","","https://www.bayut.eg/en/property/details-503471824.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:03.572","2026-05-09 18:53:31.88752"
92,"04391942b558fb790862f8a4f96bd1ad",33000000,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","ready to move resale standalone villa with the lowest price in hyde park compound super prime location in fifth settlement","5",5,455,"Villa","Unfurnished","","https://www.bayut.eg/en/property/details-502383874.html","2026-05-03 00:00:00","bayut","2026-05-07 11:06:13.255","2026-05-09 18:57:20.854009"
52,"f35ba708bb13c2d54665d3e781a4e648",38600000,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","Prime location downpayment and installments Twin house for sale in Palm hills new cairo compound 5th settlement","4",5,386,"Twin House","Unfurnished","Built in Kitchen Appliances, Electricity Meter, Water Meter, Natural Gas, Landline, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503468084.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:03.793","2026-05-09 18:53:33.388035"
53,"627387375c071eff3ec788c62cc01b0e",48300000,"Mivida Compound, 5th Settlement, New Cairo, Cairo","Privete Pool Fully Finished with ACs 4BD+Nanny Twin Villa for Sale in Mivida Emaar New cairo 5th Settlement","4",5,320,"Twin House","Unfurnished","Covered parking, Pets Allowed, Centrally Air-Conditioned, Gym or Health Club, Swimming Pool, Day Care Center, Lawn or Garden, Barbeque Area, Maids Room","https://www.bayut.eg/en/property/details-503459446.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:04.02","2026-05-09 18:53:35.089874"
54,"206ca9295b6910836aaa2702615b43cc",4375000,"Jade Park, R3, New Capital City, Cairo","Own an apartment at a bargain price in a ready compound in the Administrative Capital with the best investment.","1",1,109,"Apartment","Unfurnished","Covered parking, Electricity Meter, Water Meter, Natural Gas, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Security Staff","https://www.bayut.eg/en/property/details-503468281.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:04.254","2026-05-09 18:53:36.497928"
55,"9546cdfb354998644a6e872114235dc7",7674000,"Aljar, Shorouk City, Cairo","Top investment in Egypt: fully furnished hotel-style unit opposite “The Spine” Talaat Moustafa, starting from 383,000 EGP down payment.","3",2,151,"Hotel Apartment","","","https://www.bayut.eg/en/property/details-503470891.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:04.481","2026-05-09 18:53:38.008003"
56,"2918fa3044dadc9ff5f639cf998bc8a6",27000000,"La Vista City, New Capital City, Cairo","For the First Time – Fully Finished Villa at the Price of an Apartment | La Vista City","4",4,230,"Villa","","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.bayut.eg/en/property/details-503090779.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:04.704","2026-05-09 18:53:39.482803"
57,"d3aae544acb574c23f47b28d807e0b94",24800000,"La Vista City, New Capital City, Cairo","For quick sale at 3 million less than the market price a modern 3 bedroom standalone villa direct view landscaped in La Vista City Compound New Cairo","3",4,360,"Villa","Unfurnished","Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen","https://www.bayut.eg/en/property/details-502293509.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:04.929","2026-05-09 18:53:40.998371"
58,"90ea75f4b8adbcbc46c2b5c62d88ad2d",30860000,"Saada Compound, 1st Settlement, New Cairo, Cairo","Standalone villa 420m with dp & installments prime location open view in Saada Compound First Settlement New Cairo next to Swan Lake","4",4,420,"Villa","Unfurnished","","https://www.bayut.eg/en/property/details-503466407.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:05.155","2026-05-09 18:53:42.508552"
59,"b6cfb90b7afdbcf3571b213722d52dc4",11800000,"Madinaty, Cairo","Apart for Sale in Madinaty, B14, wide garden view, payment plan 10 years (140sq) A","3",2,140,"Apartment","Unfurnished","Pets Allowed, Parking Spaces: 3, Electricity Meter, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Balcony or Terrace, Lobby in Building, Completion Year: 2, Flooring, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Day Care Center, Kids Play Area, Lawn or Garden, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, Laundry Room, Laundry Facility, Satellite/Cable TV, Intercom, 24 Hours Concierge, Freehold","https://www.bayut.eg/en/property/details-502563387.html","2026-05-06 00:00:00","bayut","2026-05-07 11:06:05.379","2026-05-09 18:53:44.59768"
60,"614d9b6227422d91c0d26589d1b6ac5a",14720000,"South 90 Street, 5th Settlement, New Cairo, Cairo","Apartment 110 m for sale in New Cairo (Tass'een St. - Compound Eleven)","2",2,110,"Apartment","Unfurnished","Electricity Meter, Water Meter, Natural Gas","https://www.bayut.eg/en/property/details-503465387.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:05.602","2026-05-09 18:53:46.05467"
61,"41b38af4fbf2455db017a651de1721ef",26000000,"Eastown Compound, 5th Settlement, New Cairo, Cairo","Ground duplex for sale in Eastown Sodic","3",3,245,"Duplex","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Central A/C & heating, Balcony or Terrace, Gym or Health Club, Swimming Pool, Jacuzzi, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Security Staff, CCTV Security, Laundry Facility, Maids Room","https://www.bayut.eg/en/property/details-503465569.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:05.828","2026-05-09 18:53:48.19083"
62,"bdbbdb37ad959b181f9e1669e96782de",18500000,"Eastown Compound, 5th Settlement, New Cairo, Cairo","Triplex for sale in Eastown 5th settlement","4",5,316,"Duplex","Unfurnished","Covered parking, Pets Allowed, Electricity Meter, Natural Gas, Balcony or Terrace, Gym or Health Club, Swimming Pool, Jacuzzi, Kids Play Area, Barbeque Area, Cafeteria or Canteen, Security Staff, CCTV Security, Laundry Facility","https://www.bayut.eg/en/property/details-503465518.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:06.067","2026-05-09 18:53:49.542039"
63,"bdc66ce9acd2be7d71e0f5b5991abdca",30000000,"Mountain View Hyde Park Compound, 5th Settlement, New Cairo, Cairo","VILLA IN PRIME LOCATION WITH LOWEST PRICE OVER 10YEARS","3",4,250,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Cafeteria or Canteen, Satellite/Cable TV, Intercom","https://www.bayut.eg/en/property/details-503464241.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:06.292","2026-05-09 18:53:50.988693"
64,"f45e298eefdcda9a8afac54ef45bbacf",18000000,"City Gate Compound, 5th Settlement, New Cairo, Cairo","with prime location for sale finished 4BR in city gate with 5%dp","4",4,206,"Apartment","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Maintenance Staff, Cleaning Services, Shared Kitchen, Laundry Room, Laundry Facility","https://www.bayut.eg/en/property/details-503463608.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:06.522","2026-05-09 18:53:53.178575"
65,"b5a383e4170d8f78b125ed20b8e8affe",25500000,"Al Burouj, Shorouk City, Cairo","Standalone villa for sale at an old price in Al Burouj compound with installment options for the longest repayment period.","4",4,264,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Natural Gas, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Kids Play Area, Lawn or Garden, Barbeque Area","https://www.bayut.eg/en/property/details-503466479.html","2026-05-05 00:00:00","bayut","2026-05-07 11:06:06.796","2026-05-09 18:53:54.605936"
66,"8acc5db96f078fe33c303a501fba96f4",37000000,"City Gate Compound, 5th Settlement, New Cairo, Cairo","Finished Standalone Villa Lake and Golf View - with 5% Down payment - New Cairo - Early Deliver","4",5,258,"Villa","Unfurnished","Built in Kitchen Appliances, Covered parking, Pets Allowed, Electricity Meter, Water Meter, Natural Gas, Landline, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Maids Room","https://www.bayut.eg/en/property/details-503461787.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:07.031","2026-05-09 18:53:56.098878"
67,"c0edf69146f6a4655918155daf9e9a1a",15900000,"Zed East Compound, 6th Settlement, New Cairo, Cairo","Apartment for Sale – Fully Finished with ACs Below Market Price | Old Contract | Next to Mivida & Hyde Park","3",3,192,"Apartment","","Covered parking, Electricity Backup, Electricity Meter, Water Meter, Storage Areas, Landline, Balcony or Terrace, Service Elevators, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Security Staff, CCTV Security, Broadband Internet, Satellite/Cable TV, Intercom, 24 Hours Concierge, Maids Room","https://www.bayut.eg/en/property/details-503464924.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:07.259","2026-05-09 18:53:57.558765"
68,"9532fa5268bc3426d5589cad6df0f9ea",24200000,"City Gate Compound, 5th Settlement, New Cairo, Cairo","Townhouse 4BR For Sale Golf View in new Cairo .","4",4,275,"Villa","Unfurnished","Built in Kitchen Appliances, Furnished, Covered parking, Electricity Backup, Pets Allowed, Electricity Meter, Centrally Air-Conditioned, Sea view, Central Heating, Water Meter, Double Glazed Windows, Storage Areas, Natural Gas, Landline, Study Room, Central A/C & heating, Balcony or Terrace, Lobby in Building, Service Elevators, Prayer Room, Reception/Waiting Room, First Aid Medical Center, Gym or Health Club, Facilities for Disabled, Swimming Pool, Jacuzzi, Sauna, Steam Room, Day Care Center, Kids Play Area, Lawn or Garden, Barbeque Area, Cafeteria or Canteen, Waste Disposal, Maintenance Staff, Cleaning Services, Business Center, Conference Room, Security Staff, CCTV Security, Shared Kitchen, Laundry Room, Laundry Facility, Broadband Internet, Satellite/Cable TV, Intercom, ATM Facility, 24 Hours Concierge, Maids Room, Freehold","https://www.bayut.eg/en/property/details-503462421.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:07.486","2026-05-09 18:54:01.597296"
69,"3b602c0a21f4c4f6fb3de63f467d1cab",11100000,"Sarai, Mostakbal City, Cairo","Own 3 Bedrooms Apartment with Zero Downpayment and 12 Years Installments beside Madinty","3",2,154,"Apartment","Unfurnished","Covered parking, Electricity Meter, Water Meter, Natural Gas, Landline","https://www.bayut.eg/en/property/details-503461113.html","2026-05-04 00:00:00","bayut","2026-05-07 11:06:07.713","2026-05-09 18:54:03.251624"
